X,Y,OBJECTID,COMPANY,FACILITY,PERMIT_TYPE,VOC_TONS_YEAR,METHANE_75_VOC,LAT,LON,SHAPE
-103.728901167499,32.2952693449525,1439,Devon Energy Production Company LP,Devon - Todd 24 B Federal 2,6,69.8,52.35,32.295264,-103.728892,
-103.920945245324,32.8273304258857,1440,Burnett Oil Co Inc,Burnett - Jackson A Battery,3,52.2,39.15,32.827325,-103.920936,
-103.51491211409,32.2241813424017,1441,COG Operating LLC,COG - Sebastian Fed Com 1H Battery,6,38.12,28.59,32.224176,-103.514903,
-103.552604115661,32.1087993209971,1442,COG Operating LLC,COG - Rojo Fed Com 2H Battery,6,29.07,21.8025,32.108794,-103.552595,
-103.637632140496,32.1962873321779,1443,COG Operating LLC,COG - Treasure Island Fed 1H Battery,6,37.04,27.78,32.196282,-103.637623,
-103.455259100454,32.2250883452122,1444,COG Operating LLC,COG - Salvador Fee 2H Battery,6,28.74,21.555,32.225083,-103.45525,
-103.944398235662,32.5956163859346,1445,COG Operating LLC,COG - Buena Vista 2 State 4H,6,20.17,15.1275,32.595611,-103.944389,
-103.217392058714,32.4343523916675,1446,Mack Energy Corporation,Mack - Norway State Tank Battery,6,58.2,43.65,32.434347,-103.217383,
-103.62697813315,32.1162163189792,1447,EOG Resources Inc - Artesia Division,EOG - Resolute BTO Federal Com No 2H,6,44,33,32.116211,-103.626969,
-103.489434145581,32.8134994436521,1448,Mack Energy Corporation,Mack Energy - Black Jack / Deep Jack State Tank Battery,6,91,68.25,32.813494,-103.489425,
-107.404560345785,36.8697228600826,1449,WPX Energy Permian LLC,Logos - Rosa UT Pad 30 no. 658H-663H,6,69.3,51.975,36.869717,-107.40455,
-107.404560345785,36.8697228600826,1450,"Logos Operating, LLC",Logos - Rosa UT Pad 30 no. 658H-663H,6,69.3,51.975,36.869717,-107.40455,
-103.504287135841,32.6096164084793,1451,COG Operating LLC,COG - Prickly Pear 6 Fed 3H Battery ,6,31.41,23.5575,32.609611,-103.504278,
-103.503509130204,32.5238663939662,1452,COG Operating LLC,COG-Stratojet 31 State Com 4H Battery,6,39.81,29.8575,32.523861,-103.5035,
-103.555731155166,32.7265054258921,1453,Matador Production Company,Matador - East Kemnitz No. 2,6,16.4,12.3,32.7265,-103.555722,
-103.555731155166,32.7265054258921,1454,Matador Production Company,Matador - North East Kemnitz No. 3,6,16.4,12.3,32.7265,-103.555722,
-103.484145096456,32.0510983141235,1455,COG Operating LLC,COG - Gunner 8 Fed Com 4H Battery,6,37.73,28.2975,32.051093,-103.484136,
-103.985920251989,32.7021214018969,1456,COG Operating LLC,COG - CTA State Com 5H Battery,6,36.12,27.09,32.702116,-103.985911,
-103.795398203437,32.6235473974809,1457,COG Operating LLC,COG - Magnum Pronto 6H Battery,6,34.1,25.575,32.623542,-103.795389,
-103.506852131723,32.5357053958243,1458,COG Operating LLC,COG - Stratosphere 36 State Com 3H Battery,6,39.8,29.85,32.5357,-103.506843,
-103.523870137487,32.564916400005,1459,Cimarex Energy Co of Colorado,"Cimarex-Lynch 23 Federal 2H, 3H, & 6H",6,27.9,20.925,32.564911,-103.523861,
-107.728557352403,36.1900167440649,1460,WPX Energy Permian LLC,"Enduring Resources - Chaco 2308-31D No492H, 493H",6,92.1,69.075,36.190011,-107.728547,
-107.728557352403,36.1900167440649,1461,Enduring Resources LLC,"Enduring Resources - Chaco 2308-31D No492H, 493H",6,92.1,69.075,36.190011,-107.728547,
-103.511129113222,32.2241823425703,1462,COG Operating LLC,COG - Sebastian Fed Com 2H Battery,6,37.73,28.2975,32.224177,-103.51112,
-103.51423013355,32.5378053958447,1463,COG Operating LLC,COG - Stratosphere 36 State Com 5H Battery ,6,39.81,29.8575,32.5378,-103.514221,
-107.837427377082,36.2033587394349,1464,Enduring Resources LLC,Enduring Resources - Kimbeto Wash UT no 787H/789H/791H,6,92.2,69.15,36.203353,-107.837417,
-107.837427377082,36.2033587394349,1465,WPX Energy Permian LLC,Enduring Resources - Kimbeto Wash UT no 787H/789H/791H,6,92.2,69.15,36.203353,-107.837417,
-104.21087026664,32.123783294371,1466,Cimarex Energy Co of Colorado,"Cimarex Energy - Cottonberry 20 Federal Com 2H, 3H, 4H Facility",6,42.6,31.95,32.123778,-104.210861,
-103.935709249754,32.843511427903,1467,Burnett Oil Co Inc,Burnett - Gissler A Battery ,3,41.3,30.975,32.843506,-103.9357,
-104.195715276415,32.336727330949,1468,WPX Energy Permian LLC (Denver),RKI - Wind Fee Tank Battery,6,41.9,31.425,32.336722,-104.195706,
-104.195715276415,32.336727330949,1469,Mack Energy Corporation,RKI - Wind Fee Tank Battery,6,41.9,31.425,32.336722,-104.195706,
-104.075076291532,32.9948914465898,1470,Mack Energy Corporation,Mack-Victoria Federal Tank,6,71,53.25,32.994886,-104.075067,
-103.81542222308,32.8557574355745,1471,COG Operating LLC,COG-Puckett 12 28H Battery,6,31.81,23.8575,32.855752,-103.815413,
-103.592408131985,32.2262643393054,1472,COG Operating LLC,"COG-Eata Fajita 1-5,9-10 CTB",6,78.15,58.6125,32.226259,-103.592399,
-104.250287276121,32.1326992941226,1473,Cimarex Energy Co of Colorado,Cimarex - Enterprise Drip Station,6,16.1,12.075,32.132694,-104.250278,
-103.716651194536,32.7647194248861,1474,Matador Production Company,Matador - Chevron 12 Federal No. 5,6,40.4,30.3,32.764714,-103.716642,
-104.242703276763,32.1710053009237,1475,Cimarex Energy Co of Colorado,Cimarex - Arlington Drip Station,6,39.92,29.94,32.171,-104.242694,
-104.020264270228,32.8616714269808,1476,COG Operating LLC,COG - Passion1 Fed Com 6H Battery,6,38.6,28.95,32.861666,-104.020255,
-104.020166270399,32.8646094274756,1477,COG Operating LLC,COG - Parliament 1 Fed Com 4H Battery,6,38.5,28.875,32.864604,-104.020157,
-103.833026226833,32.8516164340581,1478,Mack Energy Corporation,Mack Energy - Nosler 12 Fed Battery,3,58.5,43.875,32.851611,-103.833017,
-103.833026226833,32.8516164340581,1479,Burnett Oil Co Inc,Mack Energy - Nosler 12 Fed Battery,3,58.5,43.875,32.851611,-103.833017,
-107.745621358683,36.2185057470949,1480,WPX Energy Permian LLC,Enduring Resources - Hurricane Federal No. 1,6,58.8,44.1,36.2185,-107.745611,
-107.745621358683,36.2185057470949,1481,Enduring Resources LLC,Enduring Resources - Hurricane Federal No. 1,6,58.8,44.1,36.2185,-107.745611,
-107.70913235256,36.2376417520062,1482,Enduring Resources LLC,"Enduring Resources - W. Lybrook UT Nos. 703, 704, 743, 744",6,87.6,65.7,36.237636,-107.709122,
-107.70913235256,36.2376417520062,1483,WPX Energy Permian LLC,"Enduring Resources - W. Lybrook UT Nos. 703, 704, 743, 744",6,87.6,65.7,36.237636,-107.709122,
-103.572287158983,32.7267584251701,1484,COG Operating LLC,COG - Iggles State Com 1H Battery,6,45.43,34.0725,32.726753,-103.572278,
-103.42970209991,32.311228361079,1485,COG Operating LLC,COG - Banter State Com 4H Battery,6,37.41,28.0575,32.311223,-103.429693,
-107.762399359606,36.1889777418899,1486,WPX Energy Permian LLC,Shiprock Midstream - Chaco 7-1 Central Delivery Point,6,98.78,74.085,36.188972,-107.762389,
-103.930037247924,32.835344426802,1487,Burnett Oil Co Inc,Burnett Oil - Stevens B Battery,3,34.9,26.175,32.835339,-103.930028,
-103.830984222161,32.7872864233674,1488,Mack Energy Corporation,Mack Energy - Tamano Federal Tank Battery,6,19.4,14.55,32.787281,-103.830975,
-103.86329822918,32.7817024209279,1489,Mack Energy Corporation,Mack Energy - Razorback Federal Tank Battery,6,34.7,26.025,32.781697,-103.863289,
-104.079920292647,32.9950694463903,1490,Mack Energy Corporation,Mack Energy - Calgary Federal Tank Battery,6,25.5,19.125,32.995064,-104.079911,
-103.379809076842,32.122630330997,1491,COG Operating LLC,COG-Coachman Fee Com 4H Battery,6,41.5,31.125,32.122625,-103.3798,
-104.069020280094,32.8427954215487,1492,COG Operating LLC,COG-Sidemarine 10 Fed 1H Battery,6,35.4,26.55,32.84279,-104.069011,
-104.035745271692,32.8302434210103,1493,COG Operating LLC,COG - Burch Keely Unit 13C Battery,6,40.7,30.525,32.830238,-104.035736,
-103.519836140254,32.6227904099995,1494,COG Operating LLC,COG - West Pearl State 6H Battery,6,44.4,33.3,32.622785,-103.519827,
-103.994959248046,32.6090253858636,1495,COG Operating LLC,COG - Solution Federal 3H Battery,6,37.6,28.2,32.60902,-103.99495,
-104.341420299815,32.1823162984182,1496,Cimarex Energy Co of Colorado,Cimarex Energy - Ozley 25 Federal Com 1,6,38.3,28.725,32.182311,-104.341411,
-104.042429273332,32.8320364209971,1497,COG Operating LLC,COG - Dodd Fed Unit 14A Battery,6,40.7,30.525,32.832031,-104.04242,
-104.244578269746,32.0497232803581,1498,COG Operating LLC,COG - Marsh Owl Fed 1H Battery,6,36.4,27.3,32.049718,-104.244569,
-103.505747111987,32.2241833428101,1499,COG Operating LLC,COG - Sebastian Fed Com 3H Battery,6,38.1,28.575,32.224178,-103.505738,
-103.721898171091,32.3784863593958,1500,OXY USA WTP Limited Partnership,Oxy - Mills 19 State 1 CTB,6,14.1,10.575,32.378481,-103.721889,
-103.73899017682,32.4074913635417,1501,OXY USA WTP Limited Partnership,Oxy - Federal 12-4 North CTB,6,24.7,18.525,32.407486,-103.738981,
-103.146956023979,32.1351443434208,1502,OXY USA WTP Limited Partnership,OXY - Brunson C Battery,6,23.3,17.475,32.135139,-103.146947,
-103.947178215964,32.2735243314734,1503,OXY USA WTP Limited Partnership,Oxy - Goodnight 26 Federal 1 Battery,6,32.4,24.3,32.273519,-103.947169,
-103.638020150339,32.3536363589553,1504,OXY USA WTP Limited Partnership,OXY - Covington A Federal 25 CTB,6,39.4,29.55,32.353631,-103.638011,
-103.630915175973,32.7813774316678,1505,OXY USA WTP Limited Partnership,Oxy - State CM Battery,6,23.8,17.85,32.781372,-103.630906,
-107.721010355137,36.2377837513132,1508,WPX Energy Permian LLC,"Enduring Resources - W.Lybrook UT 705,706,745,746",6,83.2,62.4,36.237778,-107.721,
-107.721010355137,36.2377837513132,1509,Enduring Resources LLC,"Enduring Resources - W.Lybrook UT 705,706,745,746",6,83.2,62.4,36.237778,-107.721,
-107.703924351398,36.2372247522596,1510,WPX Energy Permian LLC,Enduring Resources - W Lybrook Remote Facility No1,2,120,90,36.237219,-107.703914,
-107.703924351398,36.2372247522596,1511,Enduring Resources LLC,Enduring Resources - W Lybrook Remote Facility No1,2,120,90,36.237219,-107.703914,
-107.636843331157,36.1741557472921,1512,WPX Energy Permian LLC,"Enduring Resources - W. Alamito UT No462,463",6,92.1,69.075,36.17415,-107.636833,
-107.636843331157,36.1741557472921,1513,Enduring Resources LLC,"Enduring Resources - W. Alamito UT No462,463",6,92.1,69.075,36.17415,-107.636833,
-107.598588322024,36.1646527482211,1514,WPX Energy Permian LLC,"Enduring Resources - W. Escavada UT No317,318H",6,92.1,69.075,36.164647,-107.598578,
-107.598588322024,36.1646527482211,1515,Enduring Resources LLC,"Enduring Resources - W. Escavada UT No317,318H",6,92.1,69.075,36.164647,-107.598578,
-104.34209229087,32.0341442734121,1516,COG Operating LLC,COG - Glacier Federal Com 1H Battery,6,36.9,27.675,32.034139,-104.342083,
-103.156028031989,32.2318743596777,1517,OXY USA WTP Limited Partnership,Oxy - S J Carr Tank Battery,6,23.3,17.475,32.231869,-103.156019,
-103.137301029214,32.2570243648358,1518,OXY USA WTP Limited Partnership,OXY - Baylus Cade Federal Battery,6,27.3,20.475,32.257019,-103.137292,
-103.990640221206,32.1983863168046,1519,OXY USA WTP Limited Partnership,OXY - Coyote 21 No.2 CTB,6,26.7,20.025,32.198381,-103.990631,
-103.15648403465,32.2733723667928,1520,OXY USA WTP Limited Partnership,Oxy - E H Hill C 3 Battery,6,16.32,12.24,32.273367,-103.156475,
-103.986376220674,32.2054973181995,1521,OXY USA WTP Limited Partnership,Oxy - Mitchell 21 Federal 1 CTB,6,23.25,17.4375,32.205492,-103.986367,
-103.163762036732,32.2798913675888,1522,OXY USA WTP Limited Partnership,OXY - C E Lamunyon 1 CTB,6,21.59,16.1925,32.279886,-103.163753,
-103.205265040548,32.1862553496471,1523,OXY USA WTP Limited Partnership,OXY - C D Woolworth Tank Battery,6,27.1,20.325,32.18625,-103.205256,
-103.761259208809,32.8270334332842,1524,COG Operating LLC,COG - Ivar the Boneless Federal 1H Battery,6,38.4,28.8,32.827028,-103.76125,
-103.938681248779,32.8182804235437,1525,Burnett Oil Co Inc,Burnett - Gissler B2 Battery,3,30.5,22.875,32.818275,-103.938672,
-103.371387075781,32.1369723338311,1526,EOG Resources Inc - Midland Division,EOG - Wheatfield 16 State No. 701H,2,41.7,31.275,32.136967,-103.371378,
-103.499009144396,32.7613774344056,1527,Mack Energy Corporation,Mack Energy - Ohio State Tank Battery,6,51.6,38.7,32.761372,-103.499,
-103.491659142245,32.754255433542,1528,Mack Energy Corporation,Mack Energy - Leo State Tank Battery,6,48,36,32.75425,-103.49165,
-103.686187158318,32.3047363484775,1530,Devon Energy Production Company LP,Devon - Big Cat 16-9 Battery,6,68.8,51.6,32.304731,-103.686178,
-103.703095162661,32.3123663490157,1531,Devon Energy Production Company LP,Devon - Stray Cat 8 Battery,6,87.22,65.415,32.312361,-103.703086,
-107.72838835629,36.2329917501888,1532,WPX Energy Permian LLC,Enduring - W Lybrook Remote Facility No2,3,54.3,40.725,36.232986,-107.728378,
-107.72838835629,36.2329917501888,1533,Enduring Resources LLC,Enduring - W Lybrook Remote Facility No2,3,54.3,40.725,36.232986,-107.728378,
-103.121101038571,32.4675774016993,1534,OXY USA WTP Limited Partnership,Oxy - Nancy Stephens Tank Battery,6,23.4,17.55,32.467572,-103.121092,
-104.085215250202,32.318872332928,1535,OXY USA WTP Limited Partnership,Oxy - Nel 5 Battery,6,23.7,17.775,32.318867,-104.085206,
-103.688609154031,32.2266163350763,1536,OXY USA WTP Limited Partnership,Oxy - Mesa Verde 8 Federal 2 CTB,6,33.07,24.8025,32.226611,-103.6886,
-103.983598223874,32.2673363287923,1537,OXY USA WTP Limited Partnership,OXY - Cypress 3-5H Battery,6,25.15,18.8625,32.267331,-103.983589,
-103.53368420135,33.4918415551598,1538,OXY USA WTP Limited Partnership,OXY - Ainsworth Battery,6,21.37,16.0275,33.491836,-103.533675,
-103.185312039734,32.2479583611421,1539,OXY USA WTP Limited Partnership,Oxy - Myers Langlie Mattix CTB,6,38.43,28.8225,32.247953,-103.185303,
-103.257070085031,32.7046444359513,1540,OXY USA WTP Limited Partnership,Oxy - East Eumont Battery,6,35.32,26.49,32.704639,-103.257061,
-104.466178363886,32.7462743869377,1541,OXY USA WTP Limited Partnership,Oxy - Engelbert Battery,6,26.74,20.055,32.746269,-104.466169,
-107.795149368096,36.2046697421573,1542,Enduring Resources LLC,Enduring Resources - Kimbeto Wash UT No772/774/736/737,6,92.2,69.15,36.204664,-107.795139,
-107.795149368096,36.2046697421573,1543,WPX Energy Permian LLC,Enduring Resources - Kimbeto Wash UT No772/774/736/737,6,92.2,69.15,36.204664,-107.795139,
-107.732902357598,36.2366417504367,1544,Enduring Resources LLC,Enduring Resources - W. Lybrook UT 707/708/709/747/748/749,6,89.7,67.275,36.236636,-107.732892,
-107.732902357598,36.2366417504367,1545,WPX Energy Permian LLC,Enduring Resources - W. Lybrook UT 707/708/709/747/748/749,6,89.7,67.275,36.236636,-107.732892,
-104.051167235779,32.2113913163023,1546,Matador Production Company,Matador - Tiger 14 Facility,6,60.26,45.195,32.211386,-104.051158,
-104.152176275663,32.4814473572438,1547,Devon Energy Production Company LP,Devon Energy - Lone Tree State Com 1,6,52.2,39.15,32.481442,-104.152167,
-104.102479239318,32.0792852916524,1549,COG Operating LLC,COG - SRO State Unit 12H Battery,6,37.31,27.9825,32.07928,-104.10247,
-104.334209289087,32.0341352737593,1550,COG Operating LLC,COG - Yellowfin 31 Federal 2H Battery,6,29.5,22.125,32.03413,-104.3342,
-104.230709271934,32.1367442956771,1551,Cimarex Energy Co of Colorado,Cimarex - Gadwall 18 Federal Com 2H-5H Facility,6,22.7,17.025,32.136739,-104.2307,
-103.541195127203,32.3385083607336,1552,Devon Energy Production Company LP,Devon - North Thistle 2 CTB 1,6,97.78,73.335,32.338503,-103.541186,
-107.740821358573,36.2286227488213,1553,Enduring Resources LLC,"Enduring Resources - W. Lybrook UT No710,712,714,750,751,752",6,27.2,20.4,36.228617,-107.740811,
-107.740821358573,36.2286227488213,1554,WPX Energy Permian LLC,"Enduring Resources - W. Lybrook UT No710,712,714,750,751,752",6,27.2,20.4,36.228617,-107.740811,
-104.081267231715,32.033595284842,1555,COG Operating LLC,COG - Diamondback 22 State Com 6H Battery,6,39.79,29.8425,32.03359,-104.081258,
-103.699129158041,32.2525553390222,1556,COG Operating LLC,COG - Triste Draw 5 Fed 2H Battery,6,37.68,28.26,32.25255,-103.69912,
-103.693069155769,32.2382353368556,1557,COG Operating LLC,COG - Bimini 8 Federal 2H Battery,6,39.05,29.2875,32.23823,-103.69306,
-103.60380813454,32.2253423386401,1558,COG Operating LLC,COG - Macho Nacho State 5H Battery,6,35.99,26.9925,32.225337,-103.603799,
-104.155906281879,32.5656163711867,1559,OXY USA WTP Limited Partnership,OXY - North Burton Flats CTB,6,19.8619,14.896425,32.565611,-104.155897,
-104.074098271359,32.6911163959714,1560,OXY USA WTP Limited Partnership,OXY - State CZ 1 Battery,6,22.2,16.65,32.691111,-104.074089,
-103.639340151733,32.3710943618631,1561,OXY USA WTP Limited Partnership,Oxy - Red Tank 23 Federal 1 CTB,6,27.9,20.925,32.371089,-103.639331,
-103.639340151733,32.3710943618631,1562,COG Operating LLC,Oxy - Red Tank 23 Federal 1 CTB,6,27.9,20.925,32.371089,-103.639331,
-103.635720151817,32.3856863645057,1563,OXY USA WTP Limited Partnership,OXY - WBR Federal 2 CTB,6,29.9,22.425,32.385681,-103.635711,
-103.635720151817,32.3856863645057,1564,COG Operating LLC,OXY - WBR Federal 2 CTB,6,29.9,22.425,32.385681,-103.635711,
-103.616048171292,32.7617974290574,1565,OXY USA WTP Limited Partnership,OXY - State DW Battery,6,28.84,21.63,32.761792,-103.616039,
-103.927565248607,32.8543554300973,1566,EOG Resources Inc - Artesia Division,EOG - Gissler B 3-2 Battery,2,41.5,31.125,32.85435,-103.927556,
-103.927565248607,32.8543554300973,1567,Burnett Oil Co Inc,EOG - Gissler B 3-2 Battery,2,41.5,31.125,32.85435,-103.927556,
-104.176959271945,32.3333223312233,1568,WPX Energy Permian LLC (Denver),RKI -  Mammoth/Burnet Tank Battery,6,19.8,14.85,32.333317,-104.17695,
-104.176959271945,32.3333223312233,1569,Mack Energy Corporation,RKI -  Mammoth/Burnet Tank Battery,6,19.8,14.85,32.333317,-104.17695,
-104.173270270915,32.3302333308699,1570,Mack Energy Corporation,RKI - Lava Tank Battery,6,15.6,11.7,32.330228,-104.173261,
-104.173270270915,32.3302333308699,1571,WPX Energy Permian LLC (Denver),RKI - Lava Tank Battery,6,15.6,11.7,32.330228,-104.173261,
-103.511439138443,32.6246254106952,1572,COG Operating LLC,COG - Tusk Fed 4H Battery,6,48.6,36.45,32.62462,-103.51143,
-104.078706233968,32.0800942928422,1573,COG Operating LLC,COG - SRO State Com 39H Battery,6,41.2,30.9,32.080089,-104.078697,
-103.840092187724,32.2117743257941,1574,COG Operating LLC,COG - Silver Streak 13 Fed Com 1H Battery,6,37.7,28.275,32.211769,-103.840083,
-107.557816312043,36.1518637488265,1575,Enduring Resources LLC,"Enduring Resources - N Escavada No328,329,313,314 Well Site",6,67.8,50.85,36.151858,-107.557806,
-107.557816312043,36.1518637488265,1576,WPX Energy Permian LLC,"Enduring Resources - N Escavada No328,329,313,314 Well Site",6,67.8,50.85,36.151858,-107.557806,
-107.628179327609,36.1557117451767,1577,Enduring Resources LLC,Enduring Resources - W. Alamito UT No464/465/305,6,96.5,72.375,36.155706,-107.628169,
-107.628179327609,36.1557117451767,1578,WPX Energy Permian LLC,Enduring Resources - W. Alamito UT No464/465/305,6,96.5,72.375,36.155706,-107.628169,
-107.636218329381,36.1561027447524,1579,Enduring Resources LLC,Enduring Resources - W. Alamito UT Nos. 466/467,6,96.5,72.375,36.156097,-107.636208,
